id	name	desc	url	type	P12078	P852
one-must-fall-battlegrounds	One Must Fall: Battlegrounds	2003 video game	https://www.metacritic.com/game/one-must-fall-battlegrounds/	Q7889	1300003115	Q14864330
one-night-stand	One Night Stand	2019 video game	https://www.metacritic.com/game/one-night-stand/	Q7889	1300462028	Q14864331
one-piece-mansion	One Piece Mansion	2001 video game	https://www.metacritic.com/game/one-piece-mansion/	Q7889	1300003652	Q14864328
one-piece-odyssey	One Piece Odyssey	2023 video game	https://www.metacritic.com/game/one-piece-odyssey/	Q7889	1300567667	Q14864330
one-piece-burning-blood	One Piece: Burning Blood	2016 video game	https://www.metacritic.com/game/one-piece-burning-blood/	Q7889	1300451763	Q14864330
one-piece-grand-adventure	One Piece: Grand Adventure	2006 video game	https://www.metacritic.com/game/one-piece-grand-adventure/	Q7889	1300027515	Q14864330
one-piece-grand-battle	One Piece: Grand Battle	2005 video game	https://www.metacritic.com/game/one-piece-grand-battle/	Q7889	1300019898	Q14864330
one-piece-grand-cruise	One Piece: Grand Cruise	2018 video game	https://www.metacritic.com/game/one-piece-grand-cruise/	Q7889	1300469909	Q14864330
one-piece-pirate-warriors	One Piece: Pirate Warriors	2012 video game	https://www.metacritic.com/game/one-piece-pirate-warriors/	Q7889	1300116771	Q14864330
one-piece-pirate-warriors-2	One Piece: Pirate Warriors 2	2013 video game	https://www.metacritic.com/game/one-piece-pirate-warriors-2/	Q7889	1300163358	Q14864330
one-piece-pirate-warriors-3	One Piece: Pirate Warriors 3	2015 video game	https://www.metacritic.com/game/one-piece-pirate-warriors-3/	Q7889	1300314989	Q14864330
one-piece-pirate-warriors-4	One Piece: Pirate Warriors 4	2020 video game	https://www.metacritic.com/game/one-piece-pirate-warriors-4/	Q7889	1300503952	Q14864330
one-piece-pirates-carnival	One Piece: Pirates' Carnival	2006 video game	https://www.metacritic.com/game/one-piece-pirates-carnival/	Q7889	1300025483	Q14864328
one-piece-romance-dawn	One Piece: Romance Dawn	2014 video game	https://www.metacritic.com/game/one-piece-romance-dawn/	Q7889	1300022542	Q14864330
one-piece-unlimited-adventure	One Piece: Unlimited Adventure	2008 video game	https://www.metacritic.com/game/one-piece-unlimited-adventure/	Q7889	1300027040	Q14864330
one-piece-unlimited-cruise-sp	One Piece: Unlimited Cruise SP	2011 video game	https://www.metacritic.com/game/one-piece-unlimited-cruise-sp/	Q7889	1300093316	
one-piece-unlimited-cruise-sp-2	One Piece: Unlimited Cruise SP 2	2012 video game	https://www.metacritic.com/game/one-piece-unlimited-cruise-sp-2/	Q7889	1300141955	
one-piece-unlimited-world-red	One Piece: Unlimited World Red	2014 video game	https://www.metacritic.com/game/one-piece-unlimited-world-red/	Q7889	1300184345	Q14864330
one-piece-unlimited-world-red-deluxe-edition	One Piece: Unlimited World Red - Deluxe Edition	2017 video game	https://www.metacritic.com/game/one-piece-unlimited-world-red-deluxe-edition/	Q7889	1300467798	Q14864330
one-piece-world-seeker	One Piece: World Seeker	2019 video game	https://www.metacritic.com/game/one-piece-world-seeker/	Q7889	1300479320	Q14864330
one-punch-man-a-hero-nobody-knows	One Punch Man: A Hero Nobody Knows	2020 video game	https://www.metacritic.com/game/one-punch-man-a-hero-nobody-knows/	Q7889	1300503697	Q14864330
one-step-from-eden	One Step From Eden	2020 video game	https://www.metacritic.com/game/one-step-from-eden/	Q7889	1300492985	
one-upon-light	One Upon Light	2015 video game	https://www.metacritic.com/game/one-upon-light/	Q7889	1300329081	
one-way-trip-2016	One Way Trip (2016)	2016 video game	https://www.metacritic.com/game/one-way-trip-2016/	Q7889	1300302182	Q14864331
onechanbara-z2-chaos	Onechanbara Z2: Chaos	2015 video game	https://www.metacritic.com/game/onechanbara-z2-chaos/	Q7889	1300301917	Q14864331
onechanbara-bikini-samurai-squad	Onechanbara: Bikini Samurai Squad	2009 video game	https://www.metacritic.com/game/onechanbara-bikini-samurai-squad/	Q7889	1300025184	Q14864331
onechanbara-bikini-zombie-slayers	Onechanbara: Bikini Zombie Slayers	2009 video game	https://www.metacritic.com/game/onechanbara-bikini-zombie-slayers/	Q7889	1300033590	Q14864331
onee-chanbara-origin	Onee Chanbara ORIGIN	2020 video game	https://www.metacritic.com/game/onee-chanbara-origin/	Q7889	1300491258	Q14864331
oneshot	OneShot	2014 video game	https://www.metacritic.com/game/oneshot/	Q7889	1300455728	
onimusha-2-samurais-destiny	Onimusha 2: Samurai's Destiny	2002 video game	https://www.metacritic.com/game/onimusha-2-samurais-destiny/	Q7889	1300003780	Q14864331
onimusha-3-demon-siege	Onimusha 3: Demon Siege	2004 video game	https://www.metacritic.com/game/onimusha-3-demon-siege/	Q7889	1300018241	Q14864331
onimusha-blade-warriors	Onimusha Blade Warriors	2004 video game	https://www.metacritic.com/game/onimusha-blade-warriors/	Q7889	1300018242	Q14864330
onimusha-tactics	Onimusha Tactics	2003 video game	https://www.metacritic.com/game/onimusha-tactics/	Q7889	1300004956	Q14864330
onimusha-dawn-of-dreams	Onimusha: Dawn of Dreams	2006 video game	https://www.metacritic.com/game/onimusha-dawn-of-dreams/	Q7889	1300024149	Q14864331
onimusha-warlords	Onimusha: Warlords	2019 video game	https://www.metacritic.com/game/onimusha-warlords/	Q7889	1300001592	Q14864331
oninaki	Oninaki	2019 video game	https://www.metacritic.com/game/oninaki/	Q7889	1300497460	Q14864330
onion-assault	Onion Assault	2023 video game	https://www.metacritic.com/game/onion-assault/	Q7889	1300583377	
online-chess-kingdoms	Online Chess Kingdoms	2006 video game	https://www.metacritic.com/game/online-chess-kingdoms/	Q7889	1300026968	Q14864328
onrush	ONRUSH	2018 video game	https://www.metacritic.com/game/onrush/	Q7889	1300477845	
onslaught-2009	Onslaught (2009)	2009 video game	https://www.metacritic.com/game/onslaught-2009/	Q7889	1300042541	Q14864330
ontamarama	Ontamarama	2007 video game	https://www.metacritic.com/game/ontamarama/	Q7889	1300032525	Q14864328
ooblets	Ooblets	2022 video game	https://www.metacritic.com/game/ooblets/	Q7889	1300465363	Q14864328
ooga-booga	Ooga Booga	2001 video game	https://www.metacritic.com/game/ooga-booga/	Q7889	1300003329	Q14864328
ooo-ascension	oOo: Ascension	2018 video game	https://www.metacritic.com/game/ooo-ascension/	Q7889	1300485877	Q14864328
oozi-earth-adventure	Oozi: Earth Adventure	2012 video game	https://www.metacritic.com/game/oozi-earth-adventure/	Q7889	1300155135	
open-me	Open Me!	2013 video game	https://www.metacritic.com/game/open-me/	Q7889	1300155032	
open-season	Open Season	2006 video game	https://www.metacritic.com/game/open-season/	Q7889	1300026767	
operation-abyss-new-tokyo-legacy	Operation Abyss: New Tokyo Legacy	2015 video game	https://www.metacritic.com/game/operation-abyss-new-tokyo-legacy/	Q7889	1300199305	Q14864331
operation-babel-new-tokyo-legacy	Operation Babel: New Tokyo Legacy	2017 video game	https://www.metacritic.com/game/operation-babel-new-tokyo-legacy/	Q7889	1300383146	Q14864331
operation-blockade	Operation Blockade	2002 video game	https://www.metacritic.com/game/operation-blockade/	Q7889	1300004434	Q14864330
operation-darkness	Operation Darkness	2008 video game	https://www.metacritic.com/game/operation-darkness/	Q7889	1300025178	Q14864331
operation-flashpoint-cold-war-crisis	Operation Flashpoint: Cold War Crisis	2005 video game	https://www.metacritic.com/game/operation-flashpoint-cold-war-crisis/	Q7889	1300003019	Q14864330
operation-flashpoint-dragon-rising	Operation Flashpoint: Dragon Rising	2009 video game	https://www.metacritic.com/game/operation-flashpoint-dragon-rising/	Q7889	1300018305	Q14864331
operation-flashpoint-red-river	Operation Flashpoint: Red River	2011 video game	https://www.metacritic.com/game/operation-flashpoint-red-river/	Q7889	1300082403	Q14864331
operation-flashpoint-resistance	Operation Flashpoint: Resistance	2002 video game	https://www.metacritic.com/game/operation-flashpoint-resistance/	Q7889	1300004349	Q14864331
operation-wolf-returns-first-mission-vr	Operation Wolf Returns: First Mission VR	2023 video game	https://www.metacritic.com/game/operation-wolf-returns-first-mission-vr/	Q7889	1300594704	Q14864330
operation-tango	Operation: Tango	2021 video game	https://www.metacritic.com/game/operation-tango/	Q7889	1300518698	
operation-vietnam	Operation: Vietnam	2007 video game	https://www.metacritic.com/game/operation-vietnam/	Q7889	1300031011	Q14864330
operencia-the-stolen-sun	Operencia: The Stolen Sun	2019 video game	https://www.metacritic.com/game/operencia-the-stolen-sun/	Q7889	1300494370	Q14864330
opoona	Opoona	2008 video game	https://www.metacritic.com/game/opoona/	Q7889	1300030519	
opus-echo-of-starsong	OPUS: Echo of Starsong	2022 video game	https://www.metacritic.com/game/opus-echo-of-starsong/	Q7889	1300538136	Q14864328
orangeblood	Orangeblood	2020 video game	https://www.metacritic.com/game/orangeblood/	Q7889	1300501474	
orcs-and-elves	Orcs & Elves	2007 video game	https://www.metacritic.com/game/orcs-and-elves/	Q7889	1300026946	Q14864330
orcs-must-die	Orcs Must Die!	2011 video game	https://www.metacritic.com/game/orcs-must-die/	Q7889	1300099719	Q14864330
orcs-must-die-2	Orcs Must Die! 2	2012 video game	https://www.metacritic.com/game/orcs-must-die-2/	Q7889	1300138750	Q14864330
orcs-must-die-3	Orcs Must Die! 3	2021 video game	https://www.metacritic.com/game/orcs-must-die-3/	Q7889	1300505574	
order-of-battle-pacific	Order of Battle: Pacific	2015 video game	https://www.metacritic.com/game/order-of-battle-pacific/	Q7889	1300414933	
order-of-war	Order of War	2009 video game	https://www.metacritic.com/game/order-of-war/	Q7889	1300043459	Q14864330
order-up	Order Up!!	2012 video game	https://www.metacritic.com/game/order-up/	Q7889	1300112088	Q14864328
oreshika-tainted-bloodlines	Oreshika: Tainted Bloodlines	2015 video game	https://www.metacritic.com/game/oreshika-tainted-bloodlines/	Q7889	1300156582	Q14864330
orgarhythm	Orgarhythm	2012 video game	https://www.metacritic.com/game/orgarhythm/	Q7889	1300139169	
ori-and-the-blind-forest	Ori and the Blind Forest	2015 video game	https://www.metacritic.com/game/ori-and-the-blind-forest/	Q7889	1300286970	Q14864328
ori-and-the-blind-forest-definitive-edition	Ori and the Blind Forest: Definitive Edition	2016 video game	https://www.metacritic.com/game/ori-and-the-blind-forest-definitive-edition/	Q7889	1300455700	Q14864328
ori-and-the-will-of-the-wisps	Ori and the Will of the Wisps	2020 video game	https://www.metacritic.com/game/ori-and-the-will-of-the-wisps/	Q7889	1300468536	Q14864328
oriental-empires	Oriental Empires	2017 video game	https://www.metacritic.com/game/oriental-empires/	Q7889	1300453514	
original-war	Original War	2001 video game	https://www.metacritic.com/game/original-war/	Q7889	1300003095	Q14864330
orion-dino-horde	Orion: Dino Horde	2012 video game	https://www.metacritic.com/game/orion-dino-horde/	Q7889	1300142162	Q14864330
orphen-scion-of-sorcery	Orphen: Scion of Sorcery	2000 video game	https://www.metacritic.com/game/orphen-scion-of-sorcery/	Q7889	1300002630	Q14864330
orwell	Orwell	2016 video game	https://www.metacritic.com/game/orwell/	Q7889	1300459432	Q14864331
orwells-animal-farm	Orwell's Animal Farm	2020 video game	https://www.metacritic.com/game/orwells-animal-farm/	Q7889	1300521961	
orwell-ignorance-is-strength	Orwell: Ignorance is Strength	2018 video game	https://www.metacritic.com/game/orwell-ignorance-is-strength/	Q7889	1300471381	
osman	Osman	2023 video game	https://www.metacritic.com/game/osman/	Q7889	1300027821	Q14864330
osmos	Osmos	2009 video game	https://www.metacritic.com/game/osmos/	Q7889	1300045414	Q14864328
othello	Othello	2017 video game	https://www.metacritic.com/game/othello/	Q7889	1300024393	Q14864328
othercide	Othercide	2020 video game	https://www.metacritic.com/game/othercide/	Q7889	1300490478	
otogi-2-immortal-warriors	Otogi 2: Immortal Warriors	2004 video game	https://www.metacritic.com/game/otogi-2-immortal-warriors/	Q7889	1300019540	Q14864330
otogi-myth-of-demons	Otogi: Myth of Demons	2003 video game	https://www.metacritic.com/game/otogi-myth-of-demons/	Q7889	1300004961	Q14864330
otomedius-excellent	Otomedius Excellent	2011 video game	https://www.metacritic.com/game/otomedius-excellent/	Q7889	1300078966	Q14864330
otxo	OTXO	2023 video game	https://www.metacritic.com/game/otxo/	Q7889	1300542520	
our-world-is-ended	Our World Is Ended.	2019 video game	https://www.metacritic.com/game/our-world-is-ended/	Q7889	1300467994	Q14864331
oure	Oure	2017 video game	https://www.metacritic.com/game/oure/	Q7889	1300477834	Q14864328
out-of-ammo	Out of Ammo	2018 video game	https://www.metacritic.com/game/out-of-ammo/	Q7889	1300456507	Q14864330
out-of-line	Out of Line	2021 video game	https://www.metacritic.com/game/out-of-line/	Q7889	1300526975	
out-of-the-park-baseball-10	Out of the Park Baseball 10	2009 video game	https://www.metacritic.com/game/out-of-the-park-baseball-10/	Q7889	1300044607	
out-of-the-park-baseball-13	Out of the Park Baseball 13	2012 video game	https://www.metacritic.com/game/out-of-the-park-baseball-13/	Q7889	1300140314	
out-of-the-park-baseball-14	Out of the Park Baseball 14	2013 video game	https://www.metacritic.com/game/out-of-the-park-baseball-14/	Q7889	1300179126	
out-of-the-park-baseball-15	Out of the Park Baseball 15	2014 video game	https://www.metacritic.com/game/out-of-the-park-baseball-15/	Q7889	1300271497	
out-of-the-park-baseball-17	Out of the Park Baseball 17	2016 video game	https://www.metacritic.com/game/out-of-the-park-baseball-17/	Q7889	1300455417	
out-of-the-park-baseball-4	Out of the Park Baseball 4	2002 video game	https://www.metacritic.com/game/out-of-the-park-baseball-4/	Q7889	1300004421	
out-of-the-park-baseball-9	Out of the Park Baseball 9	2008 video game	https://www.metacritic.com/game/out-of-the-park-baseball-9/	Q7889	1300038476	Q14864328
out-of-the-park-baseball-manager-2006	Out of the Park Baseball Manager 2006	2006 video game	https://www.metacritic.com/game/out-of-the-park-baseball-manager-2006/	Q7889	1300025990	
out-there-oceans-of-time	Out There: Oceans of Time	2022 video game	https://www.metacritic.com/game/out-there-oceans-of-time/	Q7889	1300505752	
out-there-omega-the-alliance	Out There: Omega The Alliance	2019 video game	https://www.metacritic.com/game/out-there-omega-the-alliance/	Q7889	1300499186	
outbuddies	OUTBUDDIES	2020 video game	https://www.metacritic.com/game/outbuddies/	Q7889	1300503363	Q14864330
outcast-second-contact	Outcast: Second Contact	2017 video game	https://www.metacritic.com/game/outcast-second-contact/	Q7889	1300466457	Q14864330
outcry	Outcry	2008 video game	https://www.metacritic.com/game/outcry/	Q7889	1300040040	
outer-wilds	Outer Wilds	2019 video game	https://www.metacritic.com/game/outer-wilds/	Q7889	1300483213	
outer-wilds-echoes-of-the-eye	Outer Wilds: Echoes of the Eye	2021 video game	https://www.metacritic.com/game/outer-wilds-echoes-of-the-eye/	Q7889	1300540639	
outland	Outland	2011 video game	https://www.metacritic.com/game/outland/	Q7889	1300083826	
outlast	Outlast	2013 video game	https://www.metacritic.com/game/outlast/	Q7889	1300158103	Q14864331
outlast-2	Outlast 2	2017 video game	https://www.metacritic.com/game/outlast-2/	Q7889	1300452703	
outlast-bundle-of-terror	Outlast: Bundle of Terror	2018 video game	https://www.metacritic.com/game/outlast-bundle-of-terror/	Q7889	1300482529	Q14864331
outlast-whistleblower	Outlast: Whistleblower	2014 video game	https://www.metacritic.com/game/outlast-whistleblower/	Q7889	1300274636	Q14864331
outlaw-golf	Outlaw Golf	2002 video game	https://www.metacritic.com/game/outlaw-golf/	Q7889	1300003579	Q14864330
outlaw-golf-2	Outlaw Golf 2	2004 video game	https://www.metacritic.com/game/outlaw-golf-2/	Q7889	1300018433	Q14864331
outlaw-tennis	Outlaw Tennis	2005 video game	https://www.metacritic.com/game/outlaw-tennis/	Q7889	1300021464	Q14864331
outlaw-volleyball	Outlaw Volleyball	2003 video game	https://www.metacritic.com/game/outlaw-volleyball/	Q7889	1300004670	Q14864331
outlaw-volleyball-remixed	Outlaw Volleyball Remixed	2005 video game	https://www.metacritic.com/game/outlaw-volleyball-remixed/	Q7889	1300023332	Q14864331
outlive-2001	Outlive (2001)	2001 video game	https://www.metacritic.com/game/outlive-2001/	Q7889	1300003272	Q14864330
outpost-kaloki-x	Outpost Kaloki X	2005 video game	https://www.metacritic.com/game/outpost-kaloki-x/	Q7889	1300026000	Q14864328
outriders	Outriders	2021 video game	https://www.metacritic.com/game/outriders/	Q7889	1300501645	Q14864331
outriders-worldslayer	Outriders Worldslayer	2022 video game	https://www.metacritic.com/game/outriders-worldslayer/	Q7889	1300569325	Q14864331
outrun	OutRun	2015 video game	https://www.metacritic.com/game/outrun/	Q7889	1300005844	Q14864328
outrun-2006-coast-2-coast	OutRun 2006: Coast 2 Coast	2006 video game	https://www.metacritic.com/game/outrun-2006-coast-2-coast/	Q7889	1300026053	Q14864328
outrun2	OutRun2	2004 video game	https://www.metacritic.com/game/outrun2/	Q7889	1300019542	Q14864328
outrun-online-arcade	OutRun: Online Arcade	2009 video game	https://www.metacritic.com/game/outrun-online-arcade/	Q7889	1300041389	Q14864328
outtrigger	Outtrigger	2001 video game	https://www.metacritic.com/game/outtrigger/	Q7889	1300002847	Q14864330
outward	Outward	2019 video game	https://www.metacritic.com/game/outward/	Q7889	1300440530	Q14864331
over-g-fighters	Over G Fighters	2006 video game	https://www.metacritic.com/game/over-g-fighters/	Q7889	1300025175	Q14864330
